timestamp,instrument,confidence,device,source_type
2025-07-23 21:33:57,rondador,0.47,cpu,video_test
2025-07-23 21:33:57,rondador,0.74,cpu,video_test
2025-07-23 21:33:57,rondador,0.90,cpu,video_test
2025-07-23 21:33:57,rondador,0.89,cpu,video_test
2025-07-23 21:33:58,rondador,0.96,cpu,video_test
2025-07-23 21:33:58,rondador,0.97,cpu,video_test
2025-07-23 21:33:58,rondador,0.96,cpu,video_test
2025-07-23 21:33:58,rondador,0.97,cpu,video_test
2025-07-23 21:33:58,rondador,0.97,cpu,video_test
2025-07-23 21:33:58,rondador,0.97,cpu,video_test
2025-07-23 21:33:58,rondador,0.96,cpu,video_test
2025-07-23 21:33:58,rondador,0.98,cpu,video_test
2025-07-23 21:33:58,rondador,0.98,cpu,video_test
2025-07-23 21:33:59,rondador,0.98,cpu,video_test
2025-07-23 21:33:59,rondador,0.99,cpu,video_test
2025-07-23 21:33:59,bombo_andino,0.25,cpu,video_test
2025-07-23 21:33:59,rondador,0.99,cpu,video_test
2025-07-23 21:33:59,rondador,0.99,cpu,video_test
2025-07-23 21:33:59,rondador,0.99,cpu,video_test
2025-07-23 21:33:59,rondador,0.97,cpu,video_test
2025-07-23 21:33:59,rondador,0.44,cpu,video_test
2025-07-23 21:33:59,rondador,0.43,cpu,video_test
2025-07-23 21:33:59,rondador,0.55,cpu,video_test
2025-07-23 21:33:59,rondador,0.32,cpu,video_test
2025-07-23 21:33:59,rondador,0.56,cpu,video_test
2025-07-23 21:33:59,rondador,0.33,cpu,video_test
2025-07-23 21:34:00,rondador,0.54,cpu,video_test
2025-07-23 21:34:00,rondador,0.33,cpu,video_test
2025-07-23 21:34:00,rondador,0.81,cpu,video_test
2025-07-23 21:34:00,rondador,0.96,cpu,video_test
2025-07-23 21:34:00,rondador,0.97,cpu,video_test
2025-07-23 21:34:00,rondador,0.99,cpu,video_test
2025-07-23 21:34:00,rondador,0.99,cpu,video_test
2025-07-23 21:34:00,rondador,0.99,cpu,video_test
2025-07-23 21:34:00,rondador,0.99,cpu,video_test
2025-07-23 21:34:00,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:01,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.99,cpu,video_test
2025-07-23 21:34:02,rondador,0.98,cpu,video_test
2025-07-23 21:34:03,rondador,0.98,cpu,video_test
2025-07-23 21:34:03,rondador,0.96,cpu,video_test
2025-07-23 21:34:03,rondador,0.95,cpu,video_test
2025-07-23 21:34:03,rondador,0.95,cpu,video_test
2025-07-23 21:34:03,rondador,0.97,cpu,video_test
2025-07-23 21:34:03,rondador,0.97,cpu,video_test
2025-07-23 21:34:03,rondador,0.97,cpu,video_test
2025-07-23 21:34:03,rondador,0.96,cpu,video_test
2025-07-23 21:34:03,rondador,0.95,cpu,video_test
2025-07-23 21:34:04,rondador,0.94,cpu,video_test
2025-07-23 21:34:04,rondador,0.93,cpu,video_test
2025-07-23 21:34:04,rondador,0.90,cpu,video_test
2025-07-23 21:34:04,rondador,0.66,cpu,video_test
2025-07-23 21:34:04,rondador,0.68,cpu,video_test
2025-07-23 21:34:04,rondador,0.42,cpu,video_test
2025-07-23 21:34:04,rondador,0.35,cpu,video_test
2025-07-23 21:34:04,rondador,0.86,cpu,video_test
2025-07-23 21:34:04,rondador,0.96,cpu,video_test
2025-07-23 21:34:04,rondador,0.98,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.99,cpu,video_test
2025-07-23 21:34:05,rondador,0.98,cpu,video_test
2025-07-23 21:34:06,rondador,0.99,cpu,video_test
2025-07-23 21:34:06,rondador,0.99,cpu,video_test
2025-07-23 21:34:06,rondador,0.99,cpu,video_test
2025-07-23 21:34:06,rondador,0.99,cpu,video_test
2025-07-23 21:34:06,rondador,0.98,cpu,video_test
2025-07-23 21:34:06,rondador,0.97,cpu,video_test
2025-07-23 21:34:06,rondador,0.92,cpu,video_test
2025-07-23 21:34:06,rondador,0.88,cpu,video_test
2025-07-23 21:34:06,rondador,0.90,cpu,video_test
2025-07-23 21:34:07,rondador,0.92,cpu,video_test
2025-07-23 21:34:07,rondador,0.81,cpu,video_test
2025-07-23 21:34:07,rondador,0.62,cpu,video_test
2025-07-23 21:34:07,rondador,0.46,cpu,video_test
2025-07-23 21:34:07,rondador,0.42,cpu,video_test
2025-07-23 21:34:07,rondador,0.54,cpu,video_test
2025-07-23 21:34:07,rondador,0.75,cpu,video_test
2025-07-23 21:34:07,rondador,0.83,cpu,video_test
2025-07-23 21:34:07,rondador,0.96,cpu,video_test
2025-07-23 21:34:07,rondador,0.87,cpu,video_test
2025-07-23 21:34:08,rondador,0.92,cpu,video_test
2025-07-23 21:34:08,rondador,0.92,cpu,video_test
2025-07-23 21:34:08,rondador,0.92,cpu,video_test
2025-07-23 21:34:08,rondador,0.83,cpu,video_test
2025-07-23 21:34:08,rondador,0.67,cpu,video_test
2025-07-23 21:34:08,rondador,0.54,cpu,video_test
2025-07-23 21:34:08,rondador,0.38,cpu,video_test
2025-07-23 21:34:08,rondador,0.27,cpu,video_test
2025-07-23 21:34:09,rondador,0.26,cpu,video_test
2025-07-23 21:34:09,rondador,0.51,cpu,video_test
2025-07-23 21:34:09,rondador,0.84,cpu,video_test
2025-07-23 21:34:09,rondador,0.87,cpu,video_test
2025-07-23 21:34:09,rondador,0.69,cpu,video_test
2025-07-23 21:34:09,rondador,0.73,cpu,video_test
2025-07-23 21:34:09,rondador,0.87,cpu,video_test
2025-07-23 21:34:09,rondador,0.85,cpu,video_test
2025-07-23 21:34:09,rondador,0.77,cpu,video_test
2025-07-23 21:34:10,rondador,0.88,cpu,video_test
2025-07-23 21:34:10,rondador,0.99,cpu,video_test
2025-07-23 21:34:10,rondador,0.99,cpu,video_test
2025-07-23 21:34:10,rondador,0.99,cpu,video_test
2025-07-23 21:34:10,rondador,0.99,cpu,video_test
2025-07-23 21:34:10,rondador,0.99,cpu,video_test
2025-07-23 21:34:10,rondador,0.99,cpu,video_test
2025-07-23 21:34:10,rondador,0.99,cpu,video_test
2025-07-23 21:34:10,rondador,0.99,cpu,video_test
2025-07-23 21:34:11,rondador,0.99,cpu,video_test
2025-07-23 21:34:11,rondador,0.99,cpu,video_test
2025-07-23 21:34:11,pingullo,0.84,cpu,video_test
2025-07-23 21:34:11,pingullo,0.33,cpu,video_test
2025-07-23 21:34:11,pingullo,0.85,cpu,video_test
2025-07-23 21:34:11,pingullo,0.34,cpu,video_test
2025-07-23 21:34:11,pingullo,0.87,cpu,video_test
2025-07-23 21:34:11,pingullo,0.53,cpu,video_test
2025-07-23 21:34:11,pingullo,0.89,cpu,video_test
2025-07-23 21:34:11,pingullo,0.50,cpu,video_test
2025-07-23 21:34:11,pingullo,0.86,cpu,video_test
2025-07-23 21:34:11,pingullo,0.36,cpu,video_test
2025-07-23 21:34:11,pingullo,0.83,cpu,video_test
2025-07-23 21:34:11,pingullo,0.41,cpu,video_test
2025-07-23 21:34:11,pingullo,0.82,cpu,video_test
2025-07-23 21:34:11,pingullo,0.36,cpu,video_test
2025-07-23 21:34:11,pingullo,0.27,cpu,video_test
2025-07-23 21:34:11,pingullo,0.26,cpu,video_test
2025-07-23 21:34:12,pingullo,0.84,cpu,video_test
2025-07-23 21:34:12,pingullo,0.31,cpu,video_test
2025-07-23 21:34:12,pingullo,0.87,cpu,video_test
2025-07-23 21:34:12,pingullo,0.88,cpu,video_test
2025-07-23 21:34:12,pingullo,0.85,cpu,video_test
2025-07-23 21:34:12,pingullo,0.87,cpu,video_test
2025-07-23 21:34:12,pingullo,0.83,cpu,video_test
2025-07-23 21:34:12,pingullo,0.30,cpu,video_test
2025-07-23 21:34:12,pingullo,0.25,cpu,video_test
2025-07-23 21:34:12,pingullo,0.85,cpu,video_test
2025-07-23 21:34:12,pingullo,0.29,cpu,video_test
2025-07-23 21:34:12,pingullo,0.27,cpu,video_test
2025-07-23 21:34:12,pingullo,0.80,cpu,video_test
2025-07-23 21:34:12,pingullo,0.40,cpu,video_test
2025-07-23 21:34:12,pingullo,0.32,cpu,video_test
2025-07-23 21:34:12,pingullo,0.80,cpu,video_test
2025-07-23 21:34:12,pingullo,0.57,cpu,video_test
2025-07-23 21:34:12,pingullo,0.28,cpu,video_test
2025-07-23 21:34:13,pingullo,0.77,cpu,video_test
2025-07-23 21:34:13,pingullo,0.47,cpu,video_test
2025-07-23 21:34:13,pingullo,0.27,cpu,video_test
2025-07-23 21:34:13,pingullo,0.84,cpu,video_test
2025-07-23 21:34:13,pingullo,0.72,cpu,video_test
2025-07-23 21:34:13,pingullo,0.33,cpu,video_test
2025-07-23 21:34:13,pingullo,0.79,cpu,video_test
2025-07-23 21:34:13,pingullo,0.59,cpu,video_test
2025-07-23 21:34:13,pingullo,0.47,cpu,video_test
2025-07-23 21:34:13,pingullo,0.77,cpu,video_test
2025-07-23 21:34:13,pingullo,0.60,cpu,video_test
2025-07-23 21:34:13,pingullo,0.47,cpu,video_test
2025-07-23 21:34:13,pingullo,0.78,cpu,video_test
2025-07-23 21:34:13,pingullo,0.53,cpu,video_test
2025-07-23 21:34:13,pingullo,0.37,cpu,video_test
2025-07-23 21:34:13,pingullo,0.82,cpu,video_test
2025-07-23 21:34:13,pingullo,0.36,cpu,video_test
2025-07-23 21:34:13,pingullo,0.29,cpu,video_test
2025-07-23 21:34:13,pingullo,0.82,cpu,video_test
2025-07-23 21:34:13,pingullo,0.30,cpu,video_test
2025-07-23 21:34:13,bombo_andino,0.25,cpu,video_test
2025-07-23 21:34:13,pingullo,0.85,cpu,video_test
2025-07-23 21:34:13,pingullo,0.27,cpu,video_test
2025-07-23 21:34:13,pingullo,0.82,cpu,video_test
2025-07-23 21:34:13,bombo_andino,0.38,cpu,video_test
2025-07-23 21:34:13,pingullo,0.25,cpu,video_test
2025-07-23 21:34:13,pingullo,0.83,cpu,video_test
2025-07-23 21:34:13,bombo_andino,0.34,cpu,video_test
2025-07-23 21:34:13,pingullo,0.28,cpu,video_test
2025-07-23 21:34:14,pingullo,0.79,cpu,video_test
2025-07-23 21:34:14,bombo_andino,0.47,cpu,video_test
2025-07-23 21:34:14,pingullo,0.40,cpu,video_test
2025-07-23 21:34:14,pingullo,0.28,cpu,video_test
2025-07-23 21:34:14,pingullo,0.74,cpu,video_test
2025-07-23 21:34:14,bombo_andino,0.53,cpu,video_test
2025-07-23 21:34:14,pingullo,0.35,cpu,video_test
2025-07-23 21:34:14,pingullo,0.27,cpu,video_test
2025-07-23 21:34:14,pingullo,0.78,cpu,video_test
2025-07-23 21:34:14,bombo_andino,0.63,cpu,video_test
2025-07-23 21:34:14,pingullo,0.30,cpu,video_test
2025-07-23 21:34:14,pingullo,0.28,cpu,video_test
2025-07-23 21:34:14,pingullo,0.85,cpu,video_test
2025-07-23 21:34:14,bombo_andino,0.50,cpu,video_test
2025-07-23 21:34:14,pingullo,0.29,cpu,video_test
2025-07-23 21:34:14,pingullo,0.81,cpu,video_test
2025-07-23 21:34:14,bombo_andino,0.33,cpu,video_test
2025-07-23 21:34:14,pingullo,0.33,cpu,video_test
2025-07-23 21:34:14,pingullo,0.80,cpu,video_test
2025-07-23 21:34:14,bombo_andino,0.53,cpu,video_test
2025-07-23 21:34:14,pingullo,0.86,cpu,video_test
2025-07-23 21:34:14,bombo_andino,0.30,cpu,video_test
2025-07-23 21:34:14,pingullo,0.27,cpu,video_test
2025-07-23 21:34:14,pingullo,0.26,cpu,video_test
2025-07-23 21:34:14,pingullo,0.90,cpu,video_test
2025-07-23 21:34:14,pingullo,0.51,cpu,video_test
2025-07-23 21:34:14,pingullo,0.33,cpu,video_test
2025-07-23 21:34:14,bombo_andino,0.25,cpu,video_test
2025-07-23 21:34:14,pingullo,0.88,cpu,video_test
2025-07-23 21:34:14,pingullo,0.84,cpu,video_test
2025-07-23 21:34:14,pingullo,0.29,cpu,video_test
2025-07-23 21:34:15,pingullo,0.90,cpu,video_test
2025-07-23 21:34:15,pingullo,0.83,cpu,video_test
2025-07-23 21:34:15,pingullo,0.37,cpu,video_test
2025-07-23 21:34:15,pingullo,0.90,cpu,video_test
2025-07-23 21:34:15,pingullo,0.86,cpu,video_test
2025-07-23 21:34:15,pingullo,0.58,cpu,video_test
2025-07-23 21:34:15,pingullo,0.89,cpu,video_test
2025-07-23 21:34:15,pingullo,0.77,cpu,video_test
2025-07-23 21:34:15,pingullo,0.43,cpu,video_test
2025-07-23 21:34:15,pingullo,0.86,cpu,video_test
2025-07-23 21:34:15,pingullo,0.85,cpu,video_test
2025-07-23 21:34:15,pingullo,0.38,cpu,video_test
2025-07-23 21:34:15,pingullo,0.82,cpu,video_test
2025-07-23 21:34:15,pingullo,0.81,cpu,video_test
2025-07-23 21:34:15,pingullo,0.29,cpu,video_test
2025-07-23 21:34:15,pingullo,0.75,cpu,video_test
2025-07-23 21:34:15,pingullo,0.74,cpu,video_test
2025-07-23 21:34:15,pingullo,0.56,cpu,video_test
2025-07-23 21:34:15,pingullo,0.77,cpu,video_test
2025-07-23 21:34:15,pingullo,0.70,cpu,video_test
2025-07-23 21:34:15,pingullo,0.59,cpu,video_test
2025-07-23 21:34:15,pingullo,0.75,cpu,video_test
2025-07-23 21:34:15,pingullo,0.69,cpu,video_test
2025-07-23 21:34:15,pingullo,0.65,cpu,video_test
2025-07-23 21:34:15,bombo_andino,0.31,cpu,video_test
2025-07-23 21:34:15,pingullo,0.81,cpu,video_test
2025-07-23 21:34:15,pingullo,0.73,cpu,video_test
2025-07-23 21:34:15,pingullo,0.65,cpu,video_test
2025-07-23 21:34:15,bombo_andino,0.28,cpu,video_test
2025-07-23 21:34:16,pingullo,0.77,cpu,video_test
2025-07-23 21:34:16,pingullo,0.58,cpu,video_test
2025-07-23 21:34:16,pingullo,0.54,cpu,video_test
2025-07-23 21:34:16,pingullo,0.79,cpu,video_test
2025-07-23 21:34:16,pingullo,0.52,cpu,video_test
2025-07-23 21:34:16,pingullo,0.77,cpu,video_test
2025-07-23 21:34:16,pingullo,0.39,cpu,video_test
2025-07-23 21:34:16,pingullo,0.85,cpu,video_test
2025-07-23 21:34:16,pingullo,0.57,cpu,video_test
2025-07-23 21:34:16,pingullo,0.80,cpu,video_test
2025-07-23 21:34:16,pingullo,0.68,cpu,video_test
2025-07-23 21:34:16,pingullo,0.84,cpu,video_test
2025-07-23 21:34:16,pingullo,0.70,cpu,video_test
2025-07-23 21:34:16,pingullo,0.81,cpu,video_test
2025-07-23 21:34:16,pingullo,0.64,cpu,video_test
2025-07-23 21:34:16,pingullo,0.32,cpu,video_test
2025-07-23 21:34:16,pingullo,0.85,cpu,video_test
2025-07-23 21:34:16,pingullo,0.57,cpu,video_test
2025-07-23 21:34:16,pingullo,0.34,cpu,video_test
2025-07-23 21:34:16,pingullo,0.25,cpu,video_test
2025-07-23 21:34:16,pingullo,0.86,cpu,video_test
2025-07-23 21:34:16,pingullo,0.46,cpu,video_test
2025-07-23 21:34:16,pingullo,0.34,cpu,video_test
2025-07-23 21:34:17,pingullo,0.82,cpu,video_test
2025-07-23 21:34:17,pingullo,0.47,cpu,video_test
2025-07-23 21:34:17,pingullo,0.31,cpu,video_test
2025-07-23 21:34:17,pingullo,0.84,cpu,video_test
2025-07-23 21:34:17,pingullo,0.47,cpu,video_test
2025-07-23 21:34:17,pingullo,0.32,cpu,video_test
2025-07-23 21:34:17,pingullo,0.86,cpu,video_test
2025-07-23 21:34:17,pingullo,0.40,cpu,video_test
2025-07-23 21:34:17,pingullo,0.39,cpu,video_test
2025-07-23 21:34:17,pingullo,0.83,cpu,video_test
2025-07-23 21:34:17,pingullo,0.56,cpu,video_test
2025-07-23 21:34:17,pingullo,0.38,cpu,video_test
2025-07-23 21:34:17,pingullo,0.87,cpu,video_test
2025-07-23 21:34:17,pingullo,0.65,cpu,video_test
2025-07-23 21:34:17,pingullo,0.59,cpu,video_test
2025-07-23 21:34:17,pingullo,0.90,cpu,video_test
2025-07-23 21:34:17,pingullo,0.71,cpu,video_test
2025-07-23 21:34:17,pingullo,0.46,cpu,video_test
2025-07-23 21:34:17,pingullo,0.86,cpu,video_test
2025-07-23 21:34:17,pingullo,0.81,cpu,video_test
2025-07-23 21:34:17,pingullo,0.41,cpu,video_test
2025-07-23 21:34:17,pingullo,0.84,cpu,video_test
2025-07-23 21:34:17,pingullo,0.75,cpu,video_test
2025-07-23 21:34:17,pingullo,0.57,cpu,video_test
2025-07-23 21:34:17,pingullo,0.77,cpu,video_test
2025-07-23 21:34:17,pingullo,0.65,cpu,video_test
2025-07-23 21:34:17,pingullo,0.60,cpu,video_test
2025-07-23 21:34:17,pingullo,0.74,cpu,video_test
2025-07-23 21:34:17,pingullo,0.70,cpu,video_test
2025-07-23 21:34:17,bombo_andino,0.66,cpu,video_test
2025-07-23 21:34:17,pingullo,0.56,cpu,video_test
2025-07-23 21:34:18,pingullo,0.73,cpu,video_test
2025-07-23 21:34:18,pingullo,0.46,cpu,video_test
2025-07-23 21:34:18,pingullo,0.44,cpu,video_test
2025-07-23 21:34:18,pingullo,0.77,cpu,video_test
2025-07-23 21:34:18,pingullo,0.38,cpu,video_test
2025-07-23 21:34:18,pingullo,0.81,cpu,video_test
2025-07-23 21:34:18,pingullo,0.28,cpu,video_test
2025-07-23 21:34:18,pingullo,0.79,cpu,video_test
2025-07-23 21:34:18,pingullo,0.68,cpu,video_test
2025-07-23 21:34:18,pingullo,0.37,cpu,video_test
2025-07-23 21:34:18,pingullo,0.71,cpu,video_test
2025-07-23 21:34:18,pingullo,0.30,cpu,video_test
2025-07-23 21:34:18,pingullo,0.28,cpu,video_test
2025-07-23 21:34:18,pingullo,0.75,cpu,video_test
2025-07-23 21:34:18,pingullo,0.65,cpu,video_test
2025-07-23 21:34:18,pingullo,0.33,cpu,video_test
2025-07-23 21:34:19,pingullo,0.63,cpu,video_test
2025-07-23 21:34:19,pingullo,0.30,cpu,video_test
2025-07-23 21:34:19,pingullo,0.53,cpu,video_test
2025-07-23 21:34:19,pingullo,0.31,cpu,video_test
2025-07-23 21:34:19,pingullo,0.65,cpu,video_test
2025-07-23 21:34:19,pingullo,0.37,cpu,video_test
2025-07-23 21:34:19,pingullo,0.69,cpu,video_test
2025-07-23 21:34:19,pingullo,0.29,cpu,video_test
2025-07-23 21:34:19,pingullo,0.69,cpu,video_test
2025-07-23 21:34:19,pingullo,0.30,cpu,video_test
2025-07-23 21:34:19,pingullo,0.25,cpu,video_test
2025-07-23 21:34:19,pingullo,0.61,cpu,video_test
2025-07-23 21:34:19,bombo_andino,0.37,cpu,video_test
2025-07-23 21:34:19,pingullo,0.67,cpu,video_test
2025-07-23 21:34:19,pingullo,0.26,cpu,video_test
2025-07-23 21:34:19,pingullo,0.73,cpu,video_test
2025-07-23 21:34:19,pingullo,0.28,cpu,video_test
2025-07-23 21:34:19,pingullo,0.69,cpu,video_test
2025-07-23 21:34:19,pingullo,0.62,cpu,video_test
2025-07-23 21:34:19,pingullo,0.28,cpu,video_test
2025-07-23 21:34:19,pingullo,0.70,cpu,video_test
2025-07-23 21:34:19,pingullo,0.62,cpu,video_test
2025-07-23 21:34:19,pingullo,0.34,cpu,video_test
2025-07-23 21:34:20,pingullo,0.79,cpu,video_test
2025-07-23 21:34:20,pingullo,0.64,cpu,video_test
2025-07-23 21:34:20,pingullo,0.32,cpu,video_test
2025-07-23 21:34:20,pingullo,0.70,cpu,video_test
2025-07-23 21:34:20,pingullo,0.67,cpu,video_test
2025-07-23 21:34:20,pingullo,0.74,cpu,video_test
2025-07-23 21:34:20,pingullo,0.49,cpu,video_test
2025-07-23 21:34:20,pingullo,0.76,cpu,video_test
2025-07-23 21:34:20,pingullo,0.33,cpu,video_test
2025-07-23 21:34:20,pingullo,0.77,cpu,video_test
2025-07-23 21:34:20,pingullo,0.41,cpu,video_test
2025-07-23 21:34:20,pingullo,0.70,cpu,video_test
2025-07-23 21:34:20,pingullo,0.54,cpu,video_test
2025-07-23 21:34:20,pingullo,0.73,cpu,video_test
2025-07-23 21:34:20,pingullo,0.60,cpu,video_test
2025-07-23 21:34:20,pingullo,0.68,cpu,video_test
2025-07-23 21:34:20,pingullo,0.58,cpu,video_test
2025-07-23 21:34:20,pingullo,0.69,cpu,video_test
2025-07-23 21:34:20,pingullo,0.54,cpu,video_test
2025-07-23 21:34:20,pingullo,0.73,cpu,video_test
2025-07-23 21:34:20,pingullo,0.60,cpu,video_test
2025-07-23 21:34:20,pingullo,0.32,cpu,video_test
2025-07-23 21:34:21,pingullo,0.85,cpu,video_test
2025-07-23 21:34:21,pingullo,0.47,cpu,video_test
2025-07-23 21:34:21,pingullo,0.28,cpu,video_test
2025-07-23 21:34:21,pingullo,0.89,cpu,video_test
2025-07-23 21:34:21,bombo_andino,0.31,cpu,video_test
2025-07-23 21:34:21,pingullo,0.27,cpu,video_test
2025-07-23 21:34:21,pingullo,0.26,cpu,video_test
2025-07-23 21:34:21,pingullo,0.89,cpu,video_test
2025-07-23 21:34:21,pingullo,0.87,cpu,video_test
2025-07-23 21:34:21,pingullo,0.31,cpu,video_test
2025-07-23 21:34:21,pingullo,0.86,cpu,video_test
2025-07-23 21:34:21,pingullo,0.30,cpu,video_test
2025-07-23 21:34:21,pingullo,0.86,cpu,video_test
2025-07-23 21:34:21,pingullo,0.31,cpu,video_test
2025-07-23 21:34:21,pingullo,0.27,cpu,video_test
2025-07-23 21:34:21,pingullo,0.83,cpu,video_test
2025-07-23 21:34:21,pingullo,0.59,cpu,video_test
2025-07-23 21:34:21,pingullo,0.28,cpu,video_test
2025-07-23 21:34:21,pingullo,0.81,cpu,video_test
2025-07-23 21:34:21,pingullo,0.73,cpu,video_test
2025-07-23 21:34:21,pingullo,0.86,cpu,video_test
2025-07-23 21:34:21,pingullo,0.58,cpu,video_test
2025-07-23 21:34:22,pingullo,0.84,cpu,video_test
2025-07-23 21:34:22,pingullo,0.51,cpu,video_test
2025-07-23 21:34:22,pingullo,0.84,cpu,video_test
2025-07-23 21:34:22,pingullo,0.49,cpu,video_test
2025-07-23 21:34:22,bombo_andino,0.30,cpu,video_test
2025-07-23 21:34:22,pingullo,0.84,cpu,video_test
2025-07-23 21:34:22,pingullo,0.47,cpu,video_test
2025-07-23 21:34:22,pingullo,0.85,cpu,video_test
2025-07-23 21:34:22,pingullo,0.51,cpu,video_test
2025-07-23 21:34:22,pingullo,0.79,cpu,video_test
2025-07-23 21:34:22,pingullo,0.68,cpu,video_test
2025-07-23 21:34:22,pingullo,0.27,cpu,video_test
2025-07-23 21:34:22,pingullo,0.75,cpu,video_test
2025-07-23 21:34:22,pingullo,0.62,cpu,video_test
2025-07-23 21:34:22,pingullo,0.30,cpu,video_test
2025-07-23 21:34:22,pingullo,0.81,cpu,video_test
2025-07-23 21:34:22,pingullo,0.83,cpu,video_test
2025-07-23 21:34:22,pingullo,0.84,cpu,video_test
2025-07-23 21:34:23,pingullo,0.65,cpu,video_test
2025-07-23 21:34:23,pingullo,0.69,cpu,video_test
2025-07-23 21:34:23,pingullo,0.71,cpu,video_test
2025-07-23 21:34:23,pingullo,0.69,cpu,video_test
2025-07-23 21:34:23,pingullo,0.66,cpu,video_test
2025-07-23 21:34:23,pingullo,0.26,cpu,video_test
2025-07-23 21:34:23,pingullo,0.42,cpu,video_test
2025-07-23 21:34:23,pingullo,0.41,cpu,video_test
2025-07-23 21:34:23,pingullo,0.43,cpu,video_test
2025-07-23 21:34:23,pingullo,0.32,cpu,video_test
2025-07-23 21:34:23,pingullo,0.51,cpu,video_test
2025-07-23 21:34:23,pingullo,0.50,cpu,video_test
2025-07-23 21:34:23,pingullo,0.49,cpu,video_test
2025-07-23 21:34:24,pingullo,0.43,cpu,video_test
2025-07-23 21:34:24,pingullo,0.51,cpu,video_test
2025-07-23 21:34:24,pingullo,0.31,cpu,video_test
2025-07-23 21:34:24,pingullo,0.27,cpu,video_test
2025-07-23 21:34:25,rondador,0.27,cpu,video_test
2025-07-23 21:34:25,rondador,0.32,cpu,video_test
2025-07-23 21:34:25,rondador,0.32,cpu,video_test
2025-07-23 21:34:25,rondador,0.26,cpu,video_test
2025-07-23 21:34:25,rondador,0.29,cpu,video_test
2025-07-23 21:34:25,rondador,0.27,cpu,video_test
2025-07-23 21:34:25,rondador,0.25,cpu,video_test
2025-07-23 21:34:26,rondador,0.27,cpu,video_test
2025-07-23 21:34:26,pingullo,0.31,cpu,video_test
2025-07-23 21:34:26,pingullo,0.32,cpu,video_test
2025-07-23 21:34:26,rondador,0.27,cpu,video_test
2025-07-23 21:34:26,pingullo,0.46,cpu,video_test
2025-07-23 21:34:26,pingullo,0.50,cpu,video_test
2025-07-23 21:34:26,pingullo,0.63,cpu,video_test
2025-07-23 21:34:26,pingullo,0.28,cpu,video_test
2025-07-23 21:34:26,pingullo,0.57,cpu,video_test
2025-07-23 21:34:26,pingullo,0.55,cpu,video_test
2025-07-23 21:34:27,pingullo,0.49,cpu,video_test
2025-07-23 21:34:27,pingullo,0.46,cpu,video_test
2025-07-23 21:34:27,pingullo,0.48,cpu,video_test
2025-07-23 21:34:27,pingullo,0.46,cpu,video_test
2025-07-23 21:34:27,pingullo,0.48,cpu,video_test
2025-07-23 21:34:27,pingullo,0.65,cpu,video_test
2025-07-23 21:34:27,pingullo,0.63,cpu,video_test
2025-07-23 21:34:27,pingullo,0.79,cpu,video_test
2025-07-23 21:34:27,pingullo,0.62,cpu,video_test
2025-07-23 21:34:27,pingullo,0.52,cpu,video_test
2025-07-23 21:34:27,pingullo,0.56,cpu,video_test
2025-07-23 21:34:27,pingullo,0.28,cpu,video_test
2025-07-23 21:34:28,pingullo,0.53,cpu,video_test
2025-07-23 21:34:28,pingullo,0.27,cpu,video_test
2025-07-23 21:34:28,pingullo,0.51,cpu,video_test
2025-07-23 21:34:28,pingullo,0.33,cpu,video_test
2025-07-23 21:34:28,pingullo,0.50,cpu,video_test
2025-07-23 21:34:28,pingullo,0.34,cpu,video_test
2025-07-23 21:34:28,pingullo,0.50,cpu,video_test
2025-07-23 21:34:28,pingullo,0.46,cpu,video_test
2025-07-23 21:34:28,pingullo,0.32,cpu,video_test
2025-07-23 21:34:28,pingullo,0.38,cpu,video_test
2025-07-23 21:34:28,pingullo,0.30,cpu,video_test
2025-07-23 21:34:28,pingullo,0.31,cpu,video_test
2025-07-23 21:34:28,pingullo,0.30,cpu,video_test
2025-07-23 21:34:28,pingullo,0.34,cpu,video_test
